"","id","date","freq"
"45657","Sin_senos_no_hay_paraíso:RTI_Producciones",2019 Nov,23
"45658","Sin_senos_no_hay_paraíso:RTI_Producciones",2019 Dec,13
"45659","Sin_senos_no_hay_paraíso:RTI_Producciones",2020 Jan,13
"45660","Sin_senos_no_hay_paraíso:RTI_Producciones",2020 Feb,11
"45661","Sin_senos_no_hay_paraíso:RTI_Producciones",2020 Mar,21
"45662","Sin_senos_no_hay_paraíso:RTI_Producciones",2020 Apr,22
"45663","Sin_senos_no_hay_paraíso:RTI_Producciones",2020 May,31
"45664","Sin_senos_no_hay_paraíso:RTI_Producciones",2020 Jun,20
"45665","Sin_senos_no_hay_paraíso:RTI_Producciones",2020 Jul,25
"45666","Sin_senos_no_hay_paraíso:RTI_Producciones",2020 Aug,14
"45667","Sin_senos_no_hay_paraíso:RTI_Producciones",2020 Sep,13
"45668","Sin_senos_no_hay_paraíso:RTI_Producciones",2020 Oct,10
"45669","Sin_senos_no_hay_paraíso:RTI_Producciones",2020 Nov,10
"45670","Sin_senos_no_hay_paraíso:RTI_Producciones",2020 Dec,15
"45671","Sin_senos_no_hay_paraíso:RTI_Producciones",2021 Jan,13
"45672","Sin_senos_no_hay_paraíso:RTI_Producciones",2021 Feb,20
"45673","Sin_senos_no_hay_paraíso:RTI_Producciones",2021 Mar,24
"45674","Sin_senos_no_hay_paraíso:RTI_Producciones",2021 Apr,13
"45675","Sin_senos_no_hay_paraíso:RTI_Producciones",2021 May,27
"45676","Sin_senos_no_hay_paraíso:RTI_Producciones",2021 Jun,17
"45677","Sin_senos_no_hay_paraíso:RTI_Producciones",2021 Jul,24
"45678","Sin_senos_no_hay_paraíso:RTI_Producciones",2021 Aug,17
"45679","Sin_senos_no_hay_paraíso:RTI_Producciones",2021 Sep,12
"45680","Sin_senos_no_hay_paraíso:RTI_Producciones",2021 Oct,14
"45681","Sin_senos_no_hay_paraíso:RTI_Producciones",2021 Nov,0
"45682","Sin_senos_no_hay_paraíso:RTI_Producciones",2021 Dec,0
"45683","Sin_senos_no_hay_paraíso:RTI_Producciones",2022 Jan,26
"45684","Sin_senos_no_hay_paraíso:RTI_Producciones",2022 Feb,15
"45685","Sin_senos_no_hay_paraíso:RTI_Producciones",2022 Mar,11
"45686","Sin_senos_no_hay_paraíso:RTI_Producciones",2022 Apr,0
"45687","Sin_senos_no_hay_paraíso:RTI_Producciones",2022 May,16
"45688","Sin_senos_no_hay_paraíso:RTI_Producciones",2022 Jun,14
"45689","Sin_senos_no_hay_paraíso:RTI_Producciones",2022 Jul,11
"45690","Sin_senos_no_hay_paraíso:RTI_Producciones",2022 Aug,10
"45691","Sin_senos_no_hay_paraíso:RTI_Producciones",2022 Sep,14
"45692","Sin_senos_no_hay_paraíso:RTI_Producciones",2022 Oct,13
"45693","Sin_senos_no_hay_paraíso:RTI_Producciones",2022 Nov,10
"45694","Sin_senos_no_hay_paraíso:RTI_Producciones",2022 Dec,10
"45695","Sister_republic:Pescara",2017 Nov,82
"45696","Sister_republic:Pescara",2017 Dec,50
"45697","Sister_republic:Pescara",2018 Jan,61
"45698","Sister_republic:Pescara",2018 Feb,59
"45699","Sister_republic:Pescara",2018 Mar,59
"45700","Sister_republic:Pescara",2018 Apr,53
"45701","Sister_republic:Pescara",2018 May,78
"45702","Sister_republic:Pescara",2018 Jun,78
"45703","Sister_republic:Pescara",2018 Jul,102
"45704","Sister_republic:Pescara",2018 Aug,93
"45705","Sister_republic:Pescara",2018 Sep,85
"45706","Sister_republic:Pescara",2018 Oct,105
"45707","Sister_republic:Pescara",2018 Nov,92
"45708","Sister_republic:Pescara",2018 Dec,103
"45709","Sister_republic:Pescara",2019 Jan,137
"45710","Sister_republic:Pescara",2019 Feb,88
"45711","Sister_republic:Pescara",2019 Mar,119
"45712","Sister_republic:Pescara",2019 Apr,88
"45713","Sister_republic:Pescara",2019 May,98
"45714","Sister_republic:Pescara",2019 Jun,85
"45715","Sister_republic:Pescara",2019 Jul,89
"45716","Sister_republic:Pescara",2019 Aug,88
"45717","Sister_republic:Pescara",2019 Sep,90
"45718","Sister_republic:Pescara",2019 Oct,104
"45719","Sister_republic:Pescara",2019 Nov,126
"45720","Sister_republic:Pescara",2019 Dec,86
"45721","Sister_republic:Pescara",2020 Jan,92
"45722","Sister_republic:Pescara",2020 Feb,72
"45723","Sister_republic:Pescara",2020 Mar,60
"45724","Sister_republic:Pescara",2020 Apr,63
"45725","Sister_republic:Pescara",2020 May,63
"45726","Sister_republic:Pescara",2020 Jun,73
"45727","Sister_republic:Pescara",2020 Jul,53
"45728","Sister_republic:Pescara",2020 Aug,80
"45729","Sister_republic:Pescara",2020 Sep,59
"45730","Sister_republic:Pescara",2020 Oct,53
"45731","Sister_republic:Pescara",2020 Nov,45
"45732","Sister_republic:Pescara",2020 Dec,39
"45733","Sister_republic:Pescara",2021 Jan,35
"45734","Sister_republic:Pescara",2021 Feb,21
"45735","Sister_republic:Pescara",2021 Mar,26
"45736","Sister_republic:Pescara",2021 Apr,53
"45737","Sister_republic:Pescara",2021 May,79
"45738","Sister_republic:Pescara",2021 Jun,89
"45739","Sister_republic:Pescara",2021 Jul,71
"45740","Sister_republic:Pescara",2021 Aug,67
"45741","Sister_republic:Pescara",2021 Sep,58
"45742","Sister_republic:Pescara",2021 Oct,66
"45743","Sister_republic:Pescara",2021 Nov,61
"45744","Sister_republic:Pescara",2021 Dec,62
"45745","Sister_republic:Pescara",2022 Jan,68
"45746","Sister_republic:Pescara",2022 Feb,59
"45747","Sister_republic:Pescara",2022 Mar,57
"45748","Sister_republic:Pescara",2022 Apr,79
"45749","Sister_republic:Pescara",2022 May,75
"45750","Sister_republic:Pescara",2022 Jun,64
"45751","Sister_republic:Pescara",2022 Jul,72
"45752","Sister_republic:Pescara",2022 Aug,69
"45753","Sister_republic:Pescara",2022 Sep,65
"45754","Sister_republic:Pescara",2022 Oct,63
"45755","Sister_republic:Pescara",2022 Nov,70
"45756","Sister_republic:Pescara",2022 Dec,76
"45757","Sly_Dunbar:Right_Time",2017 Nov,0
"45758","Sly_Dunbar:Right_Time",2017 Dec,10
"45759","Sly_Dunbar:Right_Time",2018 Jan,0
"45760","Sly_Dunbar:Right_Time",2018 Feb,0
"45761","Sly_Dunbar:Right_Time",2018 Mar,0
"45762","Sly_Dunbar:Right_Time",2018 Apr,0
"45763","Sly_Dunbar:Right_Time",2018 May,0
"45764","Sly_Dunbar:Right_Time",2018 Jun,0
"45765","Sly_Dunbar:Right_Time",2018 Jul,0
"45766","Sly_Dunbar:Right_Time",2018 Aug,0
"45767","Sly_Dunbar:Right_Time",2018 Sep,0
"45768","Sly_Dunbar:Right_Time",2018 Oct,0
"45769","Sly_Dunbar:Right_Time",2018 Nov,0
"45770","Sly_Dunbar:Right_Time",2018 Dec,0
"45771","Sly_Dunbar:Right_Time",2019 Jan,0
"45772","Sly_Dunbar:Right_Time",2019 Feb,10
"45773","Sly_Dunbar:Right_Time",2019 Mar,0
"45774","Sly_Dunbar:Right_Time",2019 Apr,0
"45775","Sly_Dunbar:Right_Time",2019 May,12
"45776","Sly_Dunbar:Right_Time",2019 Jun,13
"45777","Sly_Dunbar:Right_Time",2019 Jul,10
"45778","Sly_Dunbar:Right_Time",2019 Aug,11
"45779","Sly_Dunbar:Right_Time",2019 Sep,0
"45780","Sly_Dunbar:Right_Time",2019 Oct,0
"45781","Sly_Dunbar:Right_Time",2019 Nov,0
"45782","Sly_Dunbar:Right_Time",2019 Dec,0
"45783","Sly_Dunbar:Right_Time",2020 Jan,0
"45784","Sly_Dunbar:Right_Time",2020 Feb,0
"45785","Sly_Dunbar:Right_Time",2020 Mar,0
"45786","Sly_Dunbar:Right_Time",2020 Apr,0
"45787","Sly_Dunbar:Right_Time",2020 May,12
"45788","Sly_Dunbar:Right_Time",2020 Jun,12
"45789","Sly_Dunbar:Right_Time",2020 Jul,0
"45790","Sly_Dunbar:Right_Time",2020 Aug,0
"45791","Sly_Dunbar:Right_Time",2020 Sep,14
"45792","Sly_Dunbar:Right_Time",2020 Oct,10
"45793","Sly_Dunbar:Right_Time",2020 Nov,0
"45794","Sly_Dunbar:Right_Time",2020 Dec,0
"45795","Sly_Dunbar:Right_Time",2021 Jan,0
"45796","Sly_Dunbar:Right_Time",2021 Feb,10
"45797","Sly_Dunbar:Right_Time",2021 Mar,0
"45798","Sly_Dunbar:Right_Time",2021 Apr,14
"45799","Sly_Dunbar:Right_Time",2021 May,10
"45800","Sly_Dunbar:Right_Time",2021 Jun,15
"45801","Sly_Dunbar:Right_Time",2021 Jul,0
"45802","Sly_Dunbar:Right_Time",2021 Aug,0
"45803","Sly_Dunbar:Right_Time",2021 Sep,10
"45804","Sly_Dunbar:Right_Time",2021 Oct,11
"45805","Sly_Dunbar:Right_Time",2021 Nov,0
"45806","Sly_Dunbar:Right_Time",2021 Dec,38
"45807","Sly_Dunbar:Right_Time",2022 Jan,0
"45808","Sly_Dunbar:Right_Time",2022 Feb,0
"45809","Sly_Dunbar:Right_Time",2022 Mar,10
"45810","Sly_Dunbar:Right_Time",2022 Apr,10
"45811","Sly_Dunbar:Right_Time",2022 May,12
"45812","Sly_Dunbar:Right_Time",2022 Jun,0
"45813","Sly_Dunbar:Right_Time",2022 Jul,20
"45814","Sly_Dunbar:Right_Time",2022 Aug,0
"45815","Sly_Dunbar:Right_Time",2022 Sep,0
"45816","Sly_Dunbar:Right_Time",2022 Oct,13
"45817","Sly_Dunbar:Right_Time",2022 Nov,21
"45818","Sly_Dunbar:Right_Time",2022 Dec,10
"45819","So_Awkward:Clive_Rowe",2017 Nov,126
"45820","So_Awkward:Clive_Rowe",2017 Dec,82
"45821","So_Awkward:Clive_Rowe",2018 Jan,71
"45822","So_Awkward:Clive_Rowe",2018 Feb,28
"45823","So_Awkward:Clive_Rowe",2018 Mar,32
"45824","So_Awkward:Clive_Rowe",2018 Apr,51
"45825","So_Awkward:Clive_Rowe",2018 May,42
"45826","So_Awkward:Clive_Rowe",2018 Jun,49
"45827","So_Awkward:Clive_Rowe",2018 Jul,103
"45828","So_Awkward:Clive_Rowe",2018 Aug,291
"45829","So_Awkward:Clive_Rowe",2018 Sep,190
"45830","So_Awkward:Clive_Rowe",2018 Oct,187
"45831","So_Awkward:Clive_Rowe",2018 Nov,200
"45832","So_Awkward:Clive_Rowe",2018 Dec,118
"45833","So_Awkward:Clive_Rowe",2019 Jan,107
"45834","So_Awkward:Clive_Rowe",2019 Feb,69
"45835","So_Awkward:Clive_Rowe",2019 Mar,66
"45836","So_Awkward:Clive_Rowe",2019 Apr,72
"45837","So_Awkward:Clive_Rowe",2019 May,53
"45838","So_Awkward:Clive_Rowe",2019 Jun,55
"45839","So_Awkward:Clive_Rowe",2019 Jul,94
"45840","So_Awkward:Clive_Rowe",2019 Aug,136
"45841","So_Awkward:Clive_Rowe",2019 Sep,186
"45842","So_Awkward:Clive_Rowe",2019 Oct,160
"45843","So_Awkward:Clive_Rowe",2019 Nov,119
"45844","So_Awkward:Clive_Rowe",2019 Dec,78
"45845","So_Awkward:Clive_Rowe",2020 Jan,57
"45846","So_Awkward:Clive_Rowe",2020 Feb,29
"45847","So_Awkward:Clive_Rowe",2020 Mar,42
"45848","So_Awkward:Clive_Rowe",2020 Apr,82
"45849","So_Awkward:Clive_Rowe",2020 May,85
"45850","So_Awkward:Clive_Rowe",2020 Jun,71
"45851","So_Awkward:Clive_Rowe",2020 Jul,95
"45852","So_Awkward:Clive_Rowe",2020 Aug,267
"45853","So_Awkward:Clive_Rowe",2020 Sep,156
"45854","So_Awkward:Clive_Rowe",2020 Oct,936
"45855","So_Awkward:Clive_Rowe",2020 Nov,107
"45856","So_Awkward:Clive_Rowe",2020 Dec,136
"45857","So_Awkward:Clive_Rowe",2021 Jan,162
"45858","So_Awkward:Clive_Rowe",2021 Feb,67
"45859","So_Awkward:Clive_Rowe",2021 Mar,60
"45860","So_Awkward:Clive_Rowe",2021 Apr,67
"45861","So_Awkward:Clive_Rowe",2021 May,62
"45862","So_Awkward:Clive_Rowe",2021 Jun,79
"45863","So_Awkward:Clive_Rowe",2021 Jul,109
"45864","So_Awkward:Clive_Rowe",2021 Aug,116
"45865","So_Awkward:Clive_Rowe",2021 Sep,75
"45866","So_Awkward:Clive_Rowe",2021 Oct,42
"45867","So_Awkward:Clive_Rowe",2021 Nov,54
"45868","So_Awkward:Clive_Rowe",2021 Dec,76
"45869","So_Awkward:Clive_Rowe",2022 Jan,164
"45870","So_Awkward:Clive_Rowe",2022 Feb,52
"45871","So_Awkward:Clive_Rowe",2022 Mar,48
"45872","So_Awkward:Clive_Rowe",2022 Apr,41
"45873","So_Awkward:Clive_Rowe",2022 May,59
"45874","So_Awkward:Clive_Rowe",2022 Jun,45
"45875","So_Awkward:Clive_Rowe",2022 Jul,42
"45876","So_Awkward:Clive_Rowe",2022 Aug,46
"45877","So_Awkward:Clive_Rowe",2022 Sep,37
"45878","So_Awkward:Clive_Rowe",2022 Oct,54
"45879","So_Awkward:Clive_Rowe",2022 Nov,32
"45880","So_Awkward:Clive_Rowe",2022 Dec,55
"45881","Soap_opera:Mobile_soap_opera",2017 Nov,27
"45882","Soap_opera:Mobile_soap_opera",2017 Dec,32
"45883","Soap_opera:Mobile_soap_opera",2018 Jan,19
"45884","Soap_opera:Mobile_soap_opera",2018 Feb,21
"45885","Soap_opera:Mobile_soap_opera",2018 Mar,23
"45886","Soap_opera:Mobile_soap_opera",2018 Apr,22
"45887","Soap_opera:Mobile_soap_opera",2018 May,39
"45888","Soap_opera:Mobile_soap_opera",2018 Jun,28
"45889","Soap_opera:Mobile_soap_opera",2018 Jul,31
"45890","Soap_opera:Mobile_soap_opera",2018 Aug,24
"45891","Soap_opera:Mobile_soap_opera",2018 Sep,28
"45892","Soap_opera:Mobile_soap_opera",2018 Oct,27
"45893","Soap_opera:Mobile_soap_opera",2018 Nov,39
"45894","Soap_opera:Mobile_soap_opera",2018 Dec,19
"45895","Soap_opera:Mobile_soap_opera",2019 Jan,22
"45896","Soap_opera:Mobile_soap_opera",2019 Feb,28
"45897","Soap_opera:Mobile_soap_opera",2019 Mar,20
"45898","Soap_opera:Mobile_soap_opera",2019 Apr,29
"45899","Soap_opera:Mobile_soap_opera",2019 May,25
"45900","Soap_opera:Mobile_soap_opera",2019 Jun,27
"45901","Soap_opera:Mobile_soap_opera",2019 Jul,26
"45902","Soap_opera:Mobile_soap_opera",2019 Aug,33
"45903","Soap_opera:Mobile_soap_opera",2019 Sep,27
"45904","Soap_opera:Mobile_soap_opera",2019 Oct,15
"45905","Soap_opera:Mobile_soap_opera",2019 Nov,28
"45906","Soap_opera:Mobile_soap_opera",2019 Dec,18
"45907","Soap_opera:Mobile_soap_opera",2020 Jan,27
"45908","Soap_opera:Mobile_soap_opera",2020 Feb,32
"45909","Soap_opera:Mobile_soap_opera",2020 Mar,23
"45910","Soap_opera:Mobile_soap_opera",2020 Apr,26
"45911","Soap_opera:Mobile_soap_opera",2020 May,42
"45912","Soap_opera:Mobile_soap_opera",2020 Jun,20
"45913","Soap_opera:Mobile_soap_opera",2020 Jul,23
"45914","Soap_opera:Mobile_soap_opera",2020 Aug,36
"45915","Soap_opera:Mobile_soap_opera",2020 Sep,34
"45916","Soap_opera:Mobile_soap_opera",2020 Oct,23
"45917","Soap_opera:Mobile_soap_opera",2020 Nov,20
"45918","Soap_opera:Mobile_soap_opera",2020 Dec,38
"45919","Soap_opera:Mobile_soap_opera",2021 Jan,37
"45920","Soap_opera:Mobile_soap_opera",2021 Feb,27
"45921","Soap_opera:Mobile_soap_opera",2021 Mar,24
"45922","Soap_opera:Mobile_soap_opera",2021 Apr,29
"45923","Soap_opera:Mobile_soap_opera",2021 May,16
"45924","Soap_opera:Mobile_soap_opera",2021 Jun,21
"45925","Soap_opera:Mobile_soap_opera",2021 Jul,31
"45926","Soap_opera:Mobile_soap_opera",2021 Aug,30
"45927","Soap_opera:Mobile_soap_opera",2021 Sep,27
"45928","Soap_opera:Mobile_soap_opera",2021 Oct,20
"45929","Soap_opera:Mobile_soap_opera",2021 Nov,32
"45930","Soap_opera:Mobile_soap_opera",2021 Dec,24
"45931","Soap_opera:Mobile_soap_opera",2022 Jan,30
"45932","Soap_opera:Mobile_soap_opera",2022 Feb,18
"45933","Soap_opera:Mobile_soap_opera",2022 Mar,27
"45934","Soap_opera:Mobile_soap_opera",2022 Apr,18
"45935","Soap_opera:Mobile_soap_opera",2022 May,29
"45936","Soap_opera:Mobile_soap_opera",2022 Jun,31
"45937","Soap_opera:Mobile_soap_opera",2022 Jul,23
"45938","Soap_opera:Mobile_soap_opera",2022 Aug,23
"45939","Soap_opera:Mobile_soap_opera",2022 Sep,30
"45940","Soap_opera:Mobile_soap_opera",2022 Oct,29
"45941","Soap_opera:Mobile_soap_opera",2022 Nov,24
"45942","Soap_opera:Mobile_soap_opera",2022 Dec,21
"45943","Sonos:Palindrome",2017 Nov,0
"45944","Sonos:Palindrome",2017 Dec,0
"45945","Sonos:Palindrome",2018 Jan,0
"45946","Sonos:Palindrome",2018 Feb,0
"45947","Sonos:Palindrome",2018 Mar,0
"45948","Sonos:Palindrome",2018 Apr,0
"45949","Sonos:Palindrome",2018 May,0
"45950","Sonos:Palindrome",2018 Jun,0
"45951","Sonos:Palindrome",2018 Jul,0
"45952","Sonos:Palindrome",2018 Aug,0
"45953","Sonos:Palindrome",2018 Sep,0
"45954","Sonos:Palindrome",2018 Oct,0
"45955","Sonos:Palindrome",2018 Nov,0
"45956","Sonos:Palindrome",2018 Dec,0
"45957","Sonos:Palindrome",2019 Jan,0
"45958","Sonos:Palindrome",2019 Feb,0
"45959","Sonos:Palindrome",2019 Mar,0
"45960","Sonos:Palindrome",2019 Apr,0
"45961","Sonos:Palindrome",2019 May,0
"45962","Sonos:Palindrome",2019 Jun,0
"45963","Sonos:Palindrome",2019 Jul,0
"45964","Sonos:Palindrome",2019 Aug,0
"45965","Sonos:Palindrome",2019 Sep,0
"45966","Sonos:Palindrome",2019 Oct,0
"45967","Sonos:Palindrome",2019 Nov,0
"45968","Sonos:Palindrome",2019 Dec,0
"45969","Sonos:Palindrome",2020 Jan,0
"45970","Sonos:Palindrome",2020 Feb,0
"45971","Sonos:Palindrome",2020 Mar,0
"45972","Sonos:Palindrome",2020 Apr,0
"45973","Sonos:Palindrome",2020 May,0
"45974","Sonos:Palindrome",2020 Jun,20
"45975","Sonos:Palindrome",2020 Jul,16
"45976","Sonos:Palindrome",2020 Aug,11
"45977","Sonos:Palindrome",2020 Sep,15
"45978","Sonos:Palindrome",2020 Oct,0
"45979","Sonos:Palindrome",2020 Nov,17
"45980","Sonos:Palindrome",2020 Dec,16
"45981","Sonos:Palindrome",2021 Jan,23
"45982","Sonos:Palindrome",2021 Feb,0
"45983","Sonos:Palindrome",2021 Mar,0
"45984","Sonos:Palindrome",2021 Apr,15
"45985","Sonos:Palindrome",2021 May,0
"45986","Sonos:Palindrome",2021 Jun,0
"45987","Sonos:Palindrome",2021 Jul,0
"45988","Sonos:Palindrome",2021 Aug,11
"45989","Sonos:Palindrome",2021 Sep,0
"45990","Sonos:Palindrome",2021 Oct,16
"45991","Sonos:Palindrome",2021 Nov,12
"45992","Sonos:Palindrome",2021 Dec,12
"45993","Sonos:Palindrome",2022 Jan,22
"45994","Sonos:Palindrome",2022 Feb,11
"45995","Sonos:Palindrome",2022 Mar,0
"45996","Sonos:Palindrome",2022 Apr,0
"45997","Sonos:Palindrome",2022 May,14
"45998","Sonos:Palindrome",2022 Jun,11
"45999","Sonos:Palindrome",2022 Jul,0
"46000","Sonos:Palindrome",2022 Aug,10
"46001","Sonos:Palindrome",2022 Sep,0
"46002","Sonos:Palindrome",2022 Oct,11
"46003","Sonos:Palindrome",2022 Nov,13
"46004","Sonos:Palindrome",2022 Dec,13
"46005","Sony_Pictures_Animation:Wish_Dragon",2017 Nov,0
"46006","Sony_Pictures_Animation:Wish_Dragon",2017 Dec,0
"46007","Sony_Pictures_Animation:Wish_Dragon",2018 Jan,0
"46008","Sony_Pictures_Animation:Wish_Dragon",2018 Feb,0
"46009","Sony_Pictures_Animation:Wish_Dragon",2018 Mar,0
"46010","Sony_Pictures_Animation:Wish_Dragon",2018 Apr,0
"46011","Sony_Pictures_Animation:Wish_Dragon",2018 May,0
"46012","Sony_Pictures_Animation:Wish_Dragon",2018 Jun,0
"46013","Sony_Pictures_Animation:Wish_Dragon",2018 Jul,0
"46014","Sony_Pictures_Animation:Wish_Dragon",2018 Aug,0
"46015","Sony_Pictures_Animation:Wish_Dragon",2018 Sep,0
"46016","Sony_Pictures_Animation:Wish_Dragon",2018 Oct,0
"46017","Sony_Pictures_Animation:Wish_Dragon",2018 Nov,0
"46018","Sony_Pictures_Animation:Wish_Dragon",2018 Dec,0
"46019","Sony_Pictures_Animation:Wish_Dragon",2019 Jan,0
"46020","Sony_Pictures_Animation:Wish_Dragon",2019 Feb,5213
"46021","Sony_Pictures_Animation:Wish_Dragon",2019 Mar,7619
"46022","Sony_Pictures_Animation:Wish_Dragon",2019 Apr,5228
"46023","Sony_Pictures_Animation:Wish_Dragon",2019 May,1983
"46024","Sony_Pictures_Animation:Wish_Dragon",2019 Jun,15
"46025","Sony_Pictures_Animation:Wish_Dragon",2019 Jul,17
"46026","Sony_Pictures_Animation:Wish_Dragon",2019 Aug,13
"46027","Sony_Pictures_Animation:Wish_Dragon",2019 Sep,11
"46028","Sony_Pictures_Animation:Wish_Dragon",2019 Oct,24
"46029","Sony_Pictures_Animation:Wish_Dragon",2019 Nov,15
"46030","Sony_Pictures_Animation:Wish_Dragon",2019 Dec,23
"46031","Sony_Pictures_Animation:Wish_Dragon",2020 Jan,69
"46032","Sony_Pictures_Animation:Wish_Dragon",2020 Feb,79
"46033","Sony_Pictures_Animation:Wish_Dragon",2020 Mar,91
"46034","Sony_Pictures_Animation:Wish_Dragon",2020 Apr,96
"46035","Sony_Pictures_Animation:Wish_Dragon",2020 May,88
"46036","Sony_Pictures_Animation:Wish_Dragon",2020 Jun,170
"46037","Sony_Pictures_Animation:Wish_Dragon",2020 Jul,90
"46038","Sony_Pictures_Animation:Wish_Dragon",2020 Aug,50
"46039","Sony_Pictures_Animation:Wish_Dragon",2020 Sep,78
"46040","Sony_Pictures_Animation:Wish_Dragon",2020 Oct,81
"46041","Sony_Pictures_Animation:Wish_Dragon",2020 Nov,43
"46042","Sony_Pictures_Animation:Wish_Dragon",2020 Dec,23
"46043","Sony_Pictures_Animation:Wish_Dragon",2021 Jan,98
"46044","Sony_Pictures_Animation:Wish_Dragon",2021 Feb,169
"46045","Sony_Pictures_Animation:Wish_Dragon",2021 Mar,287
"46046","Sony_Pictures_Animation:Wish_Dragon",2021 Apr,160
"46047","Sony_Pictures_Animation:Wish_Dragon",2021 May,173
"46048","Sony_Pictures_Animation:Wish_Dragon",2021 Jun,503
"46049","Sony_Pictures_Animation:Wish_Dragon",2021 Jul,630
"46050","Sony_Pictures_Animation:Wish_Dragon",2021 Aug,156
"46051","Sony_Pictures_Animation:Wish_Dragon",2021 Sep,28
"46052","Sony_Pictures_Animation:Wish_Dragon",2021 Oct,30
"46053","Sony_Pictures_Animation:Wish_Dragon",2021 Nov,32
"46054","Sony_Pictures_Animation:Wish_Dragon",2021 Dec,47
"46055","Sony_Pictures_Animation:Wish_Dragon",2022 Jan,47
"46056","Sony_Pictures_Animation:Wish_Dragon",2022 Feb,25
"46057","Sony_Pictures_Animation:Wish_Dragon",2022 Mar,39
"46058","Sony_Pictures_Animation:Wish_Dragon",2022 Apr,41
"46059","Sony_Pictures_Animation:Wish_Dragon",2022 May,30
"46060","Sony_Pictures_Animation:Wish_Dragon",2022 Jun,15
"46061","Sony_Pictures_Animation:Wish_Dragon",2022 Jul,33
"46062","Sony_Pictures_Animation:Wish_Dragon",2022 Aug,35
"46063","Sony_Pictures_Animation:Wish_Dragon",2022 Sep,23
"46064","Sony_Pictures_Animation:Wish_Dragon",2022 Oct,18
"46065","Sony_Pictures_Animation:Wish_Dragon",2022 Nov,16
"46066","Sony_Pictures_Animation:Wish_Dragon",2022 Dec,29
"46067","Soup:Chè",2017 Nov,44
"46068","Soup:Chè",2017 Dec,40
"46069","Soup:Chè",2018 Jan,48
"46070","Soup:Chè",2018 Feb,44
"46071","Soup:Chè",2018 Mar,54
"46072","Soup:Chè",2018 Apr,50
"46073","Soup:Chè",2018 May,42
"46074","Soup:Chè",2018 Jun,30
"46075","Soup:Chè",2018 Jul,35
"46076","Soup:Chè",2018 Aug,45
"46077","Soup:Chè",2018 Sep,41
"46078","Soup:Chè",2018 Oct,53
"46079","Soup:Chè",2018 Nov,75
"46080","Soup:Chè",2018 Dec,53
"46081","Soup:Chè",2019 Jan,77
"46082","Soup:Chè",2019 Feb,73
"46083","Soup:Chè",2019 Mar,67
"46084","Soup:Chè",2019 Apr,63
"46085","Soup:Chè",2019 May,34
"46086","Soup:Chè",2019 Jun,48
"46087","Soup:Chè",2019 Jul,46
"46088","Soup:Chè",2019 Aug,53
"46089","Soup:Chè",2019 Sep,41
"46090","Soup:Chè",2019 Oct,57
"46091","Soup:Chè",2019 Nov,45
"46092","Soup:Chè",2019 Dec,44
"46093","Soup:Chè",2020 Jan,66
"46094","Soup:Chè",2020 Feb,38
"46095","Soup:Chè",2020 Mar,61
"46096","Soup:Chè",2020 Apr,59
"46097","Soup:Chè",2020 May,48
"46098","Soup:Chè",2020 Jun,67
"46099","Soup:Chè",2020 Jul,71
"46100","Soup:Chè",2020 Aug,61
"46101","Soup:Chè",2020 Sep,51
"46102","Soup:Chè",2020 Oct,71
"46103","Soup:Chè",2020 Nov,59
"46104","Soup:Chè",2020 Dec,75
"46105","Soup:Chè",2021 Jan,95
"46106","Soup:Chè",2021 Feb,73
"46107","Soup:Chè",2021 Mar,66
"46108","Soup:Chè",2021 Apr,74
"46109","Soup:Chè",2021 May,70
"46110","Soup:Chè",2021 Jun,43
"46111","Soup:Chè",2021 Jul,50
"46112","Soup:Chè",2021 Aug,66
"46113","Soup:Chè",2021 Sep,67
"46114","Soup:Chè",2021 Oct,64
"46115","Soup:Chè",2021 Nov,72
"46116","Soup:Chè",2021 Dec,48
"46117","Soup:Chè",2022 Jan,67
"46118","Soup:Chè",2022 Feb,63
"46119","Soup:Chè",2022 Mar,62
"46120","Soup:Chè",2022 Apr,44
"46121","Soup:Chè",2022 May,68
"46122","Soup:Chè",2022 Jun,47
"46123","Soup:Chè",2022 Jul,69
"46124","Soup:Chè",2022 Aug,66
"46125","Soup:Chè",2022 Sep,41
"46126","Soup:Chè",2022 Oct,93
"46127","Soup:Chè",2022 Nov,64
"46128","Soup:Chè",2022 Dec,68
"46129","South_America:Mapuche",2017 Nov,27
"46130","South_America:Mapuche",2017 Dec,22
"46131","South_America:Mapuche",2018 Jan,17
"46132","South_America:Mapuche",2018 Feb,23
"46133","South_America:Mapuche",2018 Mar,24
"46134","South_America:Mapuche",2018 Apr,25
"46135","South_America:Mapuche",2018 May,24
"46136","South_America:Mapuche",2018 Jun,20
"46137","South_America:Mapuche",2018 Jul,22
"46138","South_America:Mapuche",2018 Aug,31
"46139","South_America:Mapuche",2018 Sep,29
"46140","South_America:Mapuche",2018 Oct,19
"46141","South_America:Mapuche",2018 Nov,25
"46142","South_America:Mapuche",2018 Dec,22
"46143","South_America:Mapuche",2019 Jan,30
"46144","South_America:Mapuche",2019 Feb,16
"46145","South_America:Mapuche",2019 Mar,17
"46146","South_America:Mapuche",2019 Apr,19
"46147","South_America:Mapuche",2019 May,25
"46148","South_America:Mapuche",2019 Jun,21
"46149","South_America:Mapuche",2019 Jul,22
"46150","South_America:Mapuche",2019 Aug,16
"46151","South_America:Mapuche",2019 Sep,30
"46152","South_America:Mapuche",2019 Oct,25
